time_s,total_packets,bytes_in_flight_avg,bytes_in_flight_max,throughput_bps,sack_count,window_size,retransmissions,dupacks,ooo_packets,zero_window_probes,mss_avg,data_bytes,goodput_bps,retrans_rate_pct,ooo_rate_pct,avg_window
80,5,0.0,0.0,34.5679012345679,1,0,1,1,0,5,1460,350,34.5679012345679,20.0,0.0,0.0
81,1,0.0,0.0,0.0975609756097561,0,0,0,0,0,1,1460,1,0.0975609756097561,0.0,0.0,0.0
82,9,0.0,0.0,6.168674698795181,1,0,0,0,0,9,1460,64,6.168674698795181,0.0,0.0,0.0
83,1,0.0,0.0,0.0,0,0,0,0,0,1,1460,0,0.0,0.0,0.0,0.0
84,16,676.1875,676.1875,5.647058823529412,1,0,5,3,0,16,1460,60,5.647058823529412,31.25,0.0,0.0
85,6,0.0,0.0,22.6046511627907,1,0,0,0,0,6,1460,243,22.6046511627907,0.0,0.0,0.0
87,4,2697.75,2697.75,1.0909090909090908,0,0,0,0,0,4,1460,12,1.0909090909090908,0.0,0.0,0.0
88,23,2067.4347826086955,2067.4347826086955,16.629213483146067,1,0,4,1,0,23,1460,185,16.629213483146067,17.391304347826086,0.0,0.0
90,3,0.0,0.0,19.692307692307693,0,0,0,0,0,3,1460,224,19.692307692307693,0.0,0.0,0.0
91,1,0.0,0.0,0.08695652173913043,0,0,0,0,0,1,1460,1,0.08695652173913043,0.0,0.0,0.0
92,3,856.6666666666666,856.6666666666666,1.032258064516129,1,0,1,0,0,3,1460,12,1.032258064516129,33.33333333333333,0.0,0.0
93,4,4122.0,4122.0,3.3191489361702127,0,0,0,1,0,4,1460,39,3.3191489361702127,0.0,0.0,0.0
95,7,0.0,0.0,19.0,0,0,0,0,0,7,1460,228,19.0,0.0,0.0,0.0
96,8,2458.875,2458.875,6.103092783505154,1,0,0,0,0,8,1460,74,6.103092783505154,0.0,0.0,0.0
99,1,0.0,0.0,0.08,0,0,0,0,0,1,1460,1,0.08,0.0,0.0,0.0
100,4,1948.5,1948.5,18.693069306930692,1,0,0,0,0,4,1460,236,18.693069306930692,0.0,0.0,0.0
103,8,1159.75,1159.75,68.53846153846153,0,0,0,0,0,8,1460,891,68.53846153846153,0.0,0.0,0.0
104,50,2328.28,2328.28,257.2190476190476,1,0,2,1,0,50,1460,3376,257.2190476190476,4.0,0.0,0.0
105,77,2422.311688311688,2422.311688311688,3038.3396226415093,1,0,5,5,0,77,1460,40258,3038.3396226415093,6.493506493506493,0.0,0.0
106,29,1234.0344827586207,1234.0344827586207,845.8317757009346,0,0,0,0,0,29,1460,11313,845.8317757009346,0.0,0.0,0.0
107,67,1872.9253731343283,1872.9253731343283,3175.777777777778,1,0,13,8,0,67,1460,42873,3175.777777777778,19.402985074626866,0.0,0.0
108,58,3014.293103448276,3014.293103448276,1640.1467889908256,1,0,10,11,0,58,1460,22347,1640.1467889908256,17.24137931034483,0.0,0.0
109,13,2547.4615384615386,2547.4615384615386,91.63636363636364,1,0,3,3,0,13,1460,1260,91.63636363636364,23.076923076923077,0.0,0.0
110,27,1514.3333333333333,1514.3333333333333,1770.3063063063064,1,0,0,1,0,27,1460,24563,1770.3063063063064,0.0,0.0,0.0
111,6,2516.3333333333335,2516.3333333333335,31.571428571428573,0,0,0,0,0,6,1460,442,31.571428571428573,0.0,0.0,0.0
112,2,0.0,0.0,0.9203539823008849,1,0,0,0,0,2,1460,13,0.9203539823008849,0.0,0.0,0.0
113,2,13.0,13.0,0.49122807017543857,0,0,0,0,0,2,1460,7,0.49122807017543857,0.0,0.0,0.0
115,3,0.0,0.0,15.448275862068966,0,0,0,0,0,3,1460,224,15.448275862068966,0.0,0.0,0.0
116,14,2452.8571428571427,2452.8571428571427,905.982905982906,0,0,0,0,0,14,1460,13250,905.982905982906,0.0,0.0,0.0
117,2,13931.5,13931.5,28.338983050847457,0,0,0,0,0,2,1460,418,28.338983050847457,0.0,0.0,0.0
119,1,9310.0,9310.0,2.066666666666667,0,0,0,0,0,1,1460,31,2.066666666666667,0.0,0.0,0.0
120,4,2327.5,2327.5,10.512396694214877,1,0,1,1,0,4,1460,159,10.512396694214877,25.0,0.0,0.0
121,4,2577.25,2577.25,7.934426229508197,0,0,0,0,0,4,1460,121,7.934426229508197,0.0,0.0,0.0
122,3,4769.333333333333,4769.333333333333,34.34146341463415,0,0,0,0,0,3,1460,528,34.34146341463415,0.0,0.0,0.0
124,3,3104.6666666666665,3104.6666666666665,1.792,0,0,0,0,0,3,1460,28,1.792,0.0,0.0,0.0
125,1,0.0,0.0,1.0158730158730158,1,0,0,0,0,1,1460,16,1.0158730158730158,0.0,0.0,0.0
126,3,0.0,0.0,14.11023622047244,0,0,0,0,0,3,1460,224,14.11023622047244,0.0,0.0,0.0
127,10,0.0,0.0,4.0625,1,0,0,0,0,10,1460,65,4.0625,0.0,0.0,0.0
128,3,0.0,0.0,3.5968992248062017,0,0,0,0,0,3,1460,58,3.5968992248062017,0.0,0.0,0.0
130,1,0.0,0.0,0.061068702290076333,0,0,0,0,0,1,1460,1,0.061068702290076333,0.0,0.0,0.0
131,8,0.0,0.0,42.90909090909091,1,0,0,0,0,8,1460,708,42.90909090909091,0.0,0.0,0.0
132,15,1617.4666666666667,1617.4666666666667,523.0075187969925,0,0,0,0,0,15,1460,8695,523.0075187969925,0.0,0.0,0.0
133,35,14752.942857142858,14752.942857142858,1873.2537313432836,1,0,2,1,0,35,1460,31377,1873.2537313432836,5.714285714285714,0.0,0.0
134,2,8364.5,8364.5,2.1925925925925926,0,0,0,1,0,2,1460,37,2.1925925925925926,0.0,0.0,0.0
135,5,3731.8,3731.8,6.529411764705882,1,0,1,1,0,5,1460,111,6.529411764705882,20.0,0.0,0.0
136,4,0.0,0.0,13.781021897810218,0,0,0,0,0,4,1460,236,13.781021897810218,0.0,0.0,0.0
137,13,2461.3076923076924,2461.3076923076924,31.652173913043477,0,0,0,0,0,13,1460,546,31.652173913043477,0.0,0.0,0.0
138,10,119.4,119.4,490.9352517985611,0,0,3,0,0,10,1460,8530,490.9352517985611,30.0,0.0,0.0
139,11,315.6363636363636,315.6363636363636,384.22857142857146,0,0,2,0,0,11,1460,6724,384.22857142857146,18.181818181818183,0.0,0.0
140,10,164.3,164.3,420.822695035461,1,0,0,1,0,10,1460,7417,420.822695035461,0.0,0.0,0.0
141,64,932.125,932.125,999.887323943662,1,0,8,11,0,64,1460,17748,999.887323943662,12.5,0.0,0.0
142,25,1681.96,1681.96,676.1398601398602,1,0,2,2,0,25,1460,12086,676.1398601398602,8.0,0.0,0.0
144,1,0.0,0.0,0.0,0,0,0,0,0,1,1460,0,0.0,0.0,0.0,0.0
145,4,4742.5,4742.5,1.0410958904109588,1,0,0,0,0,4,1460,19,1.0410958904109588,0.0,0.0,0.0
146,3,0.0,0.0,12.19047619047619,0,0,0,0,0,3,1460,224,12.19047619047619,0.0,0.0,0.0
147,3,0.0,0.0,6.8108108108108105,1,0,1,1,0,3,1460,126,6.8108108108108105,33.33333333333333,0.0,0.0
148,1,7534.0,7534.0,0.3221476510067114,0,0,0,0,0,1,1460,6,0.3221476510067114,0.0,0.0,0.0
149,7,5.714285714285714,5.714285714285714,7.1466666666666665,1,0,2,2,0,7,1460,134,7.1466666666666665,28.57142857142857,0.0,0.0
150,5,2201.4,2201.4,1.7483443708609272,0,0,1,0,0,5,1460,33,1.7483443708609272,20.0,0.0,0.0
151,10,2646.4,2646.4,17.263157894736842,1,0,2,1,0,10,1460,328,17.263157894736842,20.0,0.0,0.0
152,20,3167.6,3167.6,672.5228758169935,1,0,0,2,0,20,1460,12862,672.5228758169935,0.0,0.0,0.0
153,8,1045.375,1045.375,1.2987012987012987,1,0,0,0,0,8,1460,25,1.2987012987012987,0.0,0.0,0.0
154,12,4945.583333333333,4945.583333333333,434.68387096774194,1,0,0,3,1,12,1460,8422,434.68387096774194,0.0,8.333333333333332,0.0
155,44,2820.159090909091,2820.159090909091,1880.1538461538462,1,0,1,0,0,44,1460,36663,1880.1538461538462,2.272727272727273,0.0,0.0
156,9,1114.2222222222222,1114.2222222222222,57.01910828025478,0,0,0,0,0,9,1460,1119,57.01910828025478,0.0,0.0,0.0
157,9,22.88888888888889,22.88888888888889,38.278481012658226,1,0,0,0,0,9,1460,756,38.278481012658226,0.0,0.0,0.0
158,5,63.4,63.4,105.61006289308176,0,0,0,0,0,5,1460,2099,105.61006289308176,0.0,0.0,0.0
159,15,1287.6,1287.6,835.0,0,0,0,0,0,15,1460,16700,835.0,0.0,0.0,0.0
160,2,4505.5,4505.5,43.577639751552795,0,0,0,0,0,2,1460,877,43.577639751552795,0.0,0.0,0.0
161,1,0.0,0.0,5.432098765432099,0,0,0,0,0,1,1460,110,5.432098765432099,0.0,0.0,0.0
162,2,0.0,0.0,5.595092024539877,0,0,0,0,0,2,1460,114,5.595092024539877,0.0,0.0,0.0
165,2,4675.0,4675.0,1.6385542168674698,0,0,0,0,0,2,1460,34,1.6385542168674698,0.0,0.0,0.0
166,1,9378.0,9378.0,1.4850299401197604,0,0,0,0,0,1,1460,31,1.4850299401197604,0.0,0.0,0.0
167,4,0.0,0.0,10.952380952380953,0,0,0,0,0,4,1460,230,10.952380952380953,0.0,0.0,0.0
168,5,3.2,3.2,4.6390532544378695,1,0,1,1,0,5,1460,98,4.6390532544378695,20.0,0.0,0.0
170,2,0.0,0.0,0.7953216374269005,1,0,0,0,0,2,1460,17,0.7953216374269005,0.0,0.0,0.0
